start_time,end_time,initial_label,sensor_events,activities
2011-12-10 13:04:03,2011-12-10 17:07:03,Opening Main Door,"[{'state': 'st(Entrance-MainDoorOpen, 13:04, 13:04)', 'start_time': Timestamp('2011-12-10 13:04:03'), 'end_time': Timestamp('2011-12-10 13:04:08'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}, {'state': 'st(Entrance-MainDoorOpen, 17:06, 17:07)', 'start_time': Timestamp('2011-12-10 17:06:58'), 'end_time': Timestamp('2011-12-10 17:07:03'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-10 17:11:23,2011-12-10 20:16:51,Sitting in Living Room,"[{'state': 'st(Living-SeatOccupied, 17:11, 20:16)', 'start_time': Timestamp('2011-12-10 17:11:23'), 'end_time': Timestamp('2011-12-10 20:16:51'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-10 20:21:54,2011-12-10 20:23:16,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 20:21, 20:23)', 'start_time': Timestamp('2011-12-10 20:21:54'), 'end_time': Timestamp('2011-12-10 20:23:16'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-10 20:25:40,2011-12-11 00:56:05,Opening Main Door,"[{'state': 'st(Entrance-MainDoorOpen, 20:25, 20:25)', 'start_time': Timestamp('2011-12-10 20:25:40'), 'end_time': Timestamp('2011-12-10 20:25:46'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}, {'state': 'st(Entrance-MainDoorOpen, 00:56, 00:56)', 'start_time': Timestamp('2011-12-11 00:56:01'), 'end_time': Timestamp('2011-12-11 00:56:05'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-11 01:01:41,2011-12-11 02:26:08,Sitting in Living Room,"[{'state': 'st(Living-SeatOccupied, 01:01, 02:26)', 'start_time': Timestamp('2011-12-11 01:01:41'), 'end_time': Timestamp('2011-12-11 02:26:08'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-11 02:27:21,2011-12-11 02:28:44,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 02:27, 02:28)', 'start_time': Timestamp('2011-12-11 02:27:21'), 'end_time': Timestamp('2011-12-11 02:28:44'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-11 02:31:15,2011-12-11 11:57:34,Bed Rest,"[{'state': 'st(Bedroom-BedOccupied, 02:31, 11:57)', 'start_time': Timestamp('2011-12-11 02:31:15'), 'end_time': Timestamp('2011-12-11 11:57:34'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
2011-12-11 12:02:25,2011-12-11 12:02:39,Hand Washing,"[{'state': 'st(Bathroom-NearBathroomBasin, 12:02, 12:02)', 'start_time': Timestamp('2011-12-11 12:02:25'), 'end_time': Timestamp('2011-12-11 12:02:39'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-11 12:02:56,2011-12-11 12:18:42,Showering,"[{'state': 'st(Bathroom-NearBathroomShower, 12:02, 12:18)', 'start_time': Timestamp('2011-12-11 12:02:56'), 'end_time': Timestamp('2011-12-11 12:18:42'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-11 12:21:57,2011-12-11 12:25:09,Using Toaster,"[{'state': 'st(Kitchen-ToasterOn, 12:21, 12:25)', 'start_time': Timestamp('2011-12-11 12:21:57'), 'end_time': Timestamp('2011-12-11 12:25:09'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 12:22, 12:22)', 'start_time': Timestamp('2011-12-11 12:22:01'), 'end_time': Timestamp('2011-12-11 12:22:03'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 12:22, 12:23)', 'start_time': Timestamp('2011-12-11 12:22:07'), 'end_time': Timestamp('2011-12-11 12:23:04'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-MicrowaveOn, 12:23, 12:25)', 'start_time': Timestamp('2011-12-11 12:23:14'), 'end_time': Timestamp('2011-12-11 12:25:12'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-11 12:22:01,2011-12-11 12:22:03,Opening Cupboard,"[{'state': 'st(Kitchen-ToasterOn, 12:21, 12:25)', 'start_time': Timestamp('2011-12-11 12:21:57'), 'end_time': Timestamp('2011-12-11 12:25:09'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 12:22, 12:22)', 'start_time': Timestamp('2011-12-11 12:22:01'), 'end_time': Timestamp('2011-12-11 12:22:03'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing breakfast']
2011-12-11 12:22:07,2011-12-11 12:23:04,Using Fridge,"[{'state': 'st(Kitchen-ToasterOn, 12:21, 12:25)', 'start_time': Timestamp('2011-12-11 12:21:57'), 'end_time': Timestamp('2011-12-11 12:25:09'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 12:22, 12:23)', 'start_time': Timestamp('2011-12-11 12:22:07'), 'end_time': Timestamp('2011-12-11 12:23:04'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing breakfast']
2011-12-11 12:23:14,2011-12-11 12:25:12,Using Microwave,"[{'state': 'st(Kitchen-ToasterOn, 12:21, 12:25)', 'start_time': Timestamp('2011-12-11 12:21:57'), 'end_time': Timestamp('2011-12-11 12:25:09'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-MicrowaveOn, 12:23, 12:25)', 'start_time': Timestamp('2011-12-11 12:23:14'), 'end_time': Timestamp('2011-12-11 12:25:12'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-11 12:32:49,2011-12-11 14:26:18,Seated Activity,"[{'state': 'st(Living-SeatOccupied, 12:32, 14:26)', 'start_time': Timestamp('2011-12-11 12:32:49'), 'end_time': Timestamp('2011-12-11 14:26:18'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-11 14:34:12,2011-12-11 14:34:59,Opening Cupboard,"[{'state': 'st(Kitchen-CupboardDoorOpen, 14:34, 14:34)', 'start_time': Timestamp('2011-12-11 14:34:12'), 'end_time': Timestamp('2011-12-11 14:34:59'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing lunch']
2011-12-11 14:36:58,2011-12-11 15:00:37,Cooking,"[{'state': 'st(Kitchen-NearKitchenCooktop, 14:36, 15:00)', 'start_time': Timestamp('2011-12-11 14:36:58'), 'end_time': Timestamp('2011-12-11 15:00:37'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-CupboardDoorOpen, 14:37, 14:37)', 'start_time': Timestamp('2011-12-11 14:37:04'), 'end_time': Timestamp('2011-12-11 14:37:14'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-CupboardDoorOpen, 14:43, 14:44)', 'start_time': Timestamp('2011-12-11 14:43:05'), 'end_time': Timestamp('2011-12-11 14:44:23'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-CupboardDoorOpen, 14:49, 14:50)', 'start_time': Timestamp('2011-12-11 14:49:47'), 'end_time': Timestamp('2011-12-11 14:50:02'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing lunch']
2011-12-11 14:37:04,2011-12-11 14:50:02,Opening Cupboard,"[{'state': 'st(Kitchen-NearKitchenCooktop, 14:36, 15:00)', 'start_time': Timestamp('2011-12-11 14:36:58'), 'end_time': Timestamp('2011-12-11 15:00:37'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-CupboardDoorOpen, 14:37, 14:37)', 'start_time': Timestamp('2011-12-11 14:37:04'), 'end_time': Timestamp('2011-12-11 14:37:14'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-CupboardDoorOpen, 14:43, 14:44)', 'start_time': Timestamp('2011-12-11 14:43:05'), 'end_time': Timestamp('2011-12-11 14:44:23'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-CupboardDoorOpen, 14:49, 14:50)', 'start_time': Timestamp('2011-12-11 14:49:47'), 'end_time': Timestamp('2011-12-11 14:50:02'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing lunch']
2011-12-11 15:13:52,2011-12-11 15:13:57,Using Fridge,"[{'state': 'st(Kitchen-FridgeDoorOpen, 15:13, 15:13)', 'start_time': Timestamp('2011-12-11 15:13:52'), 'end_time': Timestamp('2011-12-11 15:13:57'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-11 15:41:34,2011-12-11 15:43:30,Basin Use,"[{'state': 'st(Bathroom-NearBathroomBasin, 15:41, 15:43)', 'start_time': Timestamp('2011-12-11 15:41:34'), 'end_time': Timestamp('2011-12-11 15:43:30'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-11 15:43:51,2011-12-12 00:22:50,Seated in Living Room,"[{'state': 'st(Living-SeatOccupied, 15:43, 00:22)', 'start_time': Timestamp('2011-12-11 15:43:51'), 'end_time': Timestamp('2011-12-12 00:22:50'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
